"mid","follower","sex","video","master","album","article","channel","time_ave20","play_ave20","weibo","wx","qq","taobao","mail","tiktok","redbook","self_tags","video_tag_combine","video_max_ratio"
330018357,246543,"保密",184,3,66,0,4,1841.9,10944.85,0,1,0,0,0,0,0,"[]","科技",0.597826086956522
330099580,7880,"保密",86,3,0,0,0,81,8986.55,0,0,0,0,0,0,0,"[]","生活",0.720930232558139
330263954,68305,"保密",679,3,67,2,10,491.85,4424.8,0,1,0,0,0,0,0,"['韩国女主播', 'winter', 'BJ', '姜艺彬', '达达里奥']","生活",0.540500736377025
330293767,12644,"保密",133,0,14,0,0,329.6,5820.45,0,0,0,1,0,0,0,"['无土栽培', '椰糠', '园艺', '种菜', '有机种植']","生活",1
330325021,200120,"男",133,3,88,0,10,956.4,86815.15,0,0,0,0,0,0,0,"['健身路上终身学习']","时尚",0.962406015037594
330443044,68249,"保密",121,0,0,0,0,155.35,2392.1,0,0,0,0,0,0,0,"[]","生活",1
330881052,67606,"保密",1323,0,1,0,5,641.8,117750.95,0,1,0,0,0,0,0,"[]","娱乐",0.458049886621315
331325599,4212,"保密",72,0,4,0,1,2336.5,1400.4,0,0,0,0,0,0,0,"[]","科技",1
331460282,18678,"男",83,3,12,16,1,518.9,7218.6,0,0,1,0,0,0,0,"['AE', 'AE特效', '明狮影视自学网', 'AE教程', 'AK教程']","科技",0.795180722891566
331479456,175047,"女",114,0,70,0,0,737.75,97941.7,0,0,0,0,0,0,0,"[]","生活",1
331498488,17237,"男",276,0,2,0,0,298.4,29387.65,0,0,0,0,0,0,0,"[]","生活",0.934782608695652
331746823,110,"男",83,0,1,3,0,176.9,376.2,0,0,0,0,0,0,0,"[]","生活",0.44578313253012
332187159,20400,"女",197,3,0,0,0,215.05,85649.55,0,0,0,0,0,0,0,"[]","音乐",0.99492385786802
332432527,523042,"女",57,0,5,0,0,808,341648.65,0,0,0,0,0,0,0,"[]","生活",1
332545145,166460,"保密",72,2,69,0,4,705.55,79921.8,1,0,0,0,0,0,0,"[]","生活",0.777777777777778
332613517,5635,"保密",134,3,0,1,7,243.95,935.1,0,0,1,0,0,0,0,"['HIPHOP', 'Electronic']","音乐",0.746268656716418
332641336,25245,"男",56,3,39,0,3,485,22964.3,1,0,0,0,0,0,0,"[]","时尚",0.946428571428571
332704117,688422,"女",213,3,399,0,10,3099.9,41179.35,0,0,0,0,0,0,0,"[]","动画",0.497652582159624
332848005,57288,"女",132,0,8,0,0,588.8,25498.4,0,0,0,0,0,0,0,"[]","影视",1
333202258,22417,"保密",98,3,45,0,6,2113.1,26778.95,1,1,1,0,0,0,0,"[]","娱乐",0.836734693877551
334356343,11280,"保密",157,1,3,0,0,346.7,3570.35,0,0,0,0,0,0,0,"[]","生活",0.624203821656051
334424414,3110,"男",535,1,0,0,7,27001.45,40.5,0,0,0,0,0,0,0,"[]","游戏",1
334472111,3278,"男",75,0,90,1,0,366.6,4996.7,0,0,0,0,0,0,0,"[]","时尚",0.88
334630502,12419,"男",63,0,86,0,0,83.05,9659.3,0,0,0,0,0,0,0,"[]","时尚",0.666666666666667
334945732,129979,"男",176,3,30,1,0,248.35,22878.85,0,0,1,0,0,0,0,"[]","音乐",0.818181818181818
335087376,102074,"男",431,3,4,0,0,528.15,37360,0,0,0,0,0,0,0,"[]","影视",0.693735498839907
335111206,86591,"保密",170,3,4,0,0,684.45,10081.45,0,0,0,0,0,0,0,"[]","生活",0.970588235294118
335248702,36168,"保密",69,3,78,0,5,623.8,18726.75,1,0,0,0,0,0,0,"['咖啡', '上海', '美食', '生活', 'vlog']","生活",0.550724637681159
336441445,1791,"保密",62,0,0,0,4,662.05,20915.95,0,0,0,0,0,0,0,"[]","娱乐",0.967741935483871
336527775,11150,"男",118,3,140,0,3,1765.45,6401.15,0,1,1,0,0,0,0,"[]","音乐",0.991525423728814
336911635,2156,"保密",121,3,13,5,0,2269.45,5205.55,0,0,0,0,0,0,0,"[]","游戏",0.933884297520661
336916679,23776,"女",78,0,44,0,0,463.1,9332.7,0,0,0,0,0,0,0,"[]","生活",0.717948717948718
337061658,66906,"保密",524,3,119,0,0,149.9,2738.75,0,0,1,0,0,0,0,"[]","生活",1
337521240,1308802,"保密",292,0,29,0,0,286.8,723270.75,0,0,0,0,0,0,0,"[]","生活",0.996575342465753
338246445,560282,"男",828,3,0,3,9,1184.2,97532.6,0,0,0,0,0,0,0,"['ddeonggae', 'ASMR', 'Real Sound', 'donkey', 'MR']","生活",1
338257493,92341,"男",92,0,3,0,10,2260.4,10255.1,0,0,0,0,0,0,0,"[]","科技",1
338799314,109125,"保密",68,3,6,0,0,818.3,17079.3,1,1,0,0,1,0,1,"[]","时尚",0.911764705882353
339221642,8084,"保密",51,0,19,0,2,91,5113.5,0,0,0,0,0,0,0,"[]","生活",0.392156862745098
339603860,7969,"保密",53,3,2,0,0,3135.7,3565,0,0,0,0,0,0,0,"[]","娱乐",1
340155649,11526,"保密",448,3,0,4,1,11003.65,1116.15,0,0,0,0,0,0,0,"[]","游戏",0.991071428571429
340196625,319468,"男",109,3,71,0,7,329.3,61905.9,0,0,1,0,0,0,0,"['动漫杂谈', '新人UP', '龟龟', '哎嘿嘿']","动画",0.761467889908257
340223423,257325,"女",75,3,132,2,8,474.7,22787.95,0,0,0,0,0,0,0,"[]","生活",0.973333333333333
340243032,193164,"女",112,0,153,0,0,475.85,52877.95,0,0,0,0,0,0,0,"[]","时尚",0.794642857142857
340381722,103163,"保密",75,3,96,19,6,362.8,52316.1,0,0,1,0,0,0,0,"[]","科技",0.96
340498115,51041,"保密",291,3,181,4,4,627.9,5264.75,0,0,0,0,0,0,0,"[]","时尚",0.941580756013746
340557710,13180,"保密",65,3,18,1,1,415.6,8290.2,0,0,0,0,0,0,0,"['天氣真好V●<U+1D25>●V']","游戏",0.892307692307692
340818883,21309,"男",59,3,8,0,2,645.5,11009.5,0,0,0,0,0,0,0,"['教程', 'AE', 'PR', 'MAYA', '特效']","科技",0.915254237288136
340952549,105804,"保密",1197,3,16,1,10,955,9959.1,0,0,1,0,0,0,0,"['王者荣耀', '王者荣耀巅峰赛', '王者荣耀巅峰赛大神撞', '王者荣耀高端局', '王者荣耀主播']","游戏",1
341272499,44834,"女",120,3,22,0,2,129.2,12876.05,0,0,0,0,0,0,0,"[]","舞蹈",0.9
341405798,1830,"保密",76,3,50,1,10,405.9,4418.8,0,0,0,0,0,0,0,"[]","时尚",0.802631578947368
342538598,36539,"女",381,3,0,0,0,149.4,27357.65,0,0,0,0,0,0,0,"[]","生活",0.986876640419947
342620497,14141,"保密",289,0,0,0,0,381.75,1120.5,0,0,0,0,0,0,0,"[]","生活",0.768166089965398
342626575,31370,"保密",57,3,14,0,0,541.5,18645,0,0,0,0,0,0,0,"[]","生活",0.87719298245614
343042298,74953,"保密",437,3,7,0,4,217.2,8281.4,0,0,0,0,0,0,0,"[]","音乐",0.997711670480549
343049400,16499,"女",196,3,4,8,2,1178.25,5377.05,0,0,1,0,0,0,0,"[]","游戏",1
343062340,21703,"男",90,3,39,4,2,502.75,20656.55,1,0,0,0,0,0,0,"['中日情侣', '搞笑', '生活日常', '日本萌妹子', '第一次']","生活",1
343104416,4402,"保密",232,2,41,320,5,401.9,2129.9,0,0,0,0,0,0,0,"[]","游戏",1
343294128,26213,"男",79,0,98,42,0,1073.55,14560.85,0,0,0,0,0,0,0,"[]","其他",0.936708860759494
343349136,10858,"保密",127,3,22,0,5,383.8,6581.15,1,0,0,0,1,0,0,"[]","时尚",0.68503937007874
343379362,26859,"保密",71,3,23,1,3,761.5,23639.55,0,0,0,0,0,0,0,"[]","游戏",0.901408450704225
343733723,19629,"保密",261,3,10,19,5,193.75,2756.65,1,1,0,1,0,0,0,"[]","生活",1
344444156,9661,"保密",69,3,10,0,4,385.05,12526.45,0,0,0,0,0,0,0,"[]","影视",1
344515485,27163,"保密",163,0,308,10,1,3455.75,9037.05,0,0,1,0,0,0,0,"[]","动画",0.52760736196319
344987119,30873,"保密",61,3,7,5,7,644.4,2201.6,0,1,1,0,0,0,0,"['唱歌教学', '咋样学唱歌', '学唱歌技巧和发声方法', '怎样唱歌才好听', '怎样学唱歌最快']","影视",0.557377049180328
345049654,9099,"保密",51,0,70,0,3,883.95,4817.5,0,0,0,0,0,0,0,"[]","游戏",0.490196078431373
345356362,85177,"女",63,1,211,1,3,360.85,60489.6,0,0,0,0,0,0,0,"[]","生活",0.968253968253968
345496332,36678,"男",176,3,46,0,1,135.45,54918.75,0,0,0,0,0,0,0,"[]","生活",1
345589708,1013,"保密",69,2,15,0,3,17252.15,2624.2,0,0,0,0,0,0,0,"[]","娱乐",0.985507246376812
345612261,148766,"保密",160,3,132,5,8,466.8,45359.8,1,0,0,0,0,0,0,"[]","生活",0.625
345742119,198007,"女",419,3,21,0,0,119.5,40059.4,0,0,0,0,0,0,0,"[]","生活",1
345953914,32596,"男",57,3,14,0,2,448.35,47324.9,1,1,0,0,0,0,0,"[]","生活",1
345979287,33312,"保密",204,3,3,2,6,259.9,2300.95,0,0,0,0,0,0,0,"[]","其他",0.431372549019608
346065614,46963,"保密",418,1,10,33,0,360.85,2208.95,0,0,0,0,0,0,0,"[]","影视",0.813397129186603
346098914,330324,"女",134,2,15,0,4,340.7,84919.3,1,1,0,0,1,0,0,"['大家测', '科技美学', '那岩', '沙雕玩具']","其他",0.67910447761194
346101437,2781,"保密",893,0,9,0,6,81.85,109.05,0,0,0,0,0,0,0,"[]","音乐",0.501679731243001
346396741,97350,"保密",92,3,90,2,8,614.75,9086.85,0,0,0,0,0,0,0,"[]","科技",0.989130434782609
346439344,834,"保密",54,2,10,1,0,3395.15,183.25,0,0,0,0,0,0,0,"[]","科技",0.925925925925926
346784578,307739,"男",73,3,51,0,5,163.45,143617.85,1,0,0,0,0,1,1,"[]","生活",1
346794495,12326,"保密",186,0,2,0,2,764.7,2570.85,0,0,0,0,0,0,0,"[]","娱乐",0.983870967741935
347386835,19053,"保密",65,0,0,0,0,753.95,3416.7,0,0,0,0,0,0,0,"[]","科技",1
347441270,264662,"保密",95,3,351,12,6,530.4,141424.1,1,1,0,1,0,0,0,"['拆解', '搞机', '拆测', '测评']","其他",0.989473684210526
347489870,7434,"男",88,0,33,40,0,3028,7130.85,0,0,0,0,0,0,0,"[]","游戏",0.636363636363636
347635235,251913,"保密",72,0,6,0,0,158.65,62174.85,0,0,0,0,0,0,0,"[]","生活",0.875
347667464,699033,"男",73,3,41,198,2,249.4,363333.15,1,1,0,0,1,1,1,"[]","生活",0.506849315068493
347671717,3561,"保密",108,3,7,75,3,1365.4,2731.45,1,1,0,0,0,0,0,"['英语', '雅思屠鸭', '托福', '留学出国']","科技",0.685185185185185
347811993,35209,"保密",1113,3,600,0,1,858.25,1647.3,0,0,0,0,0,0,0,"[]","时尚",0.983827493261456
347813452,10478,"男",74,3,3,0,5,130.4,23685.45,0,0,1,0,0,1,0,"[]","游戏",0.986486486486487
347915855,2860,"保密",57,3,19,4,2,5608.25,4080.6,0,0,0,0,0,0,0,"[]","游戏",0.964912280701754
348630592,466060,"保密",65,3,481,0,8,782.8,86046.5,0,0,1,0,0,0,0,"['十分绘画', '肥皂君', '1010大福娘']","生活",0.969230769230769
348640514,246104,"保密",349,3,2,0,0,56.75,88095.8,0,0,0,0,0,0,0,"[]","生活",0.724928366762178
348653235,14340,"保密",70,0,2,0,5,170.3,2477,1,0,0,0,0,0,0,"[]","娱乐",0.514285714285714
348664326,26537,"女",172,3,238,22,2,326.35,5264.5,0,0,0,0,0,0,0,"[]","游戏",0.994186046511628
348819022,55366,"男",491,3,12,0,10,2778.1,12458.5,0,0,0,0,0,0,0,"[]","生活",0.545824847250509
348939069,107337,"女",80,0,3,0,0,956.9,36837.75,0,0,0,0,0,0,0,"[]","时尚",0.7
348989367,127354,"男",216,3,49,0,1,645.85,55068.95,0,0,1,0,0,0,0,"[]","影视",0.666666666666667
349011372,142400,"男",202,3,19,0,5,455.05,99596.35,0,0,0,0,0,0,0,"['漫威乌托邦', '漫威电影', '美漫电影', '漫威漫画', '钢铁侠战甲']","影视",1
349153780,82770,"女",183,1,57,0,9,596.3,28437.1,0,0,0,0,0,0,0,"[]","游戏",0.945355191256831
349219867,116572,"男",81,0,97,0,1,751.2,109193.45,1,0,0,0,0,0,0,"['健身', '健体', '营养', '增肌', '减脂']","时尚",0.864197530864197
349674525,12419,"保密",70,3,259,2,0,1638,1636.45,0,0,0,0,0,0,0,"[]","动画",0.814285714285714
349701744,154946,"保密",401,3,18,0,0,221.95,11014.4,0,0,0,0,0,0,0,"[]","生活",0.800498753117207
349729379,52799,"女",107,3,17,0,2,282.9,20267.2,0,0,0,0,0,0,0,"['Ru味春捲']","音乐",1
349902979,23114,"保密",78,1,39,0,1,2771.05,18760.55,0,0,0,0,0,0,0,"[]","游戏",0.987179487179487
349991143,485631,"女",329,3,512,6,4,1593.8,56704.05,0,0,0,0,0,0,0,"[]","动画",0.756838905775076
350632501,355620,"女",70,3,91,6,3,675.85,97402.5,1,0,0,0,0,0,0,"[]","生活",0.871428571428571
350722408,2263,"男",75,3,2,1,5,292.75,405.35,1,0,1,0,1,0,0,"[]","影视",0.466666666666667
350728274,24827,"男",148,3,27,0,0,307.7,16979.35,0,0,0,0,0,0,0,"[]","生活",0.986486486486487
350782078,22965,"女",53,0,15,0,0,304.7,13353.55,0,0,0,0,0,0,0,"[]","时尚",0.735849056603774
350819093,259870,"保密",371,3,116,0,10,599.4,26250.2,0,0,0,0,0,0,0,"[]","动画",0.981132075471698
350904220,18187,"保密",56,3,47,0,6,789.85,19654.75,0,0,1,0,0,0,0,"[]","生活",0.946428571428571
350905839,109819,"男",100,3,6,0,0,186.3,98852.9,0,0,0,0,0,0,0,"[]","生活",0.49
350989298,4831,"保密",62,3,13,1,0,604,6447.55,1,0,0,0,0,0,0,"[]","科技",0.774193548387097
351477766,579895,"女",83,3,95,0,1,1531.9,183672.95,1,0,0,0,0,0,0,"[]","生活",0.987951807228916
351501394,60203,"男",59,3,44,0,0,2884.1,7700.65,1,0,1,0,1,0,0,"['漓陌陌']","游戏",0.983050847457627
351583780,614,"男",73,3,0,0,0,383.15,14066.55,0,0,0,0,0,0,0,"[]","科技",0.917808219178082
351599084,15707,"女",69,3,193,2,0,1584.35,9903,0,0,1,0,0,0,0,"[]","动画",0.942028985507246
351757231,90295,"男",158,3,0,0,1,290.75,32074.7,1,1,0,0,0,0,0,"[]","生活",1
351928719,121874,"保密",252,3,62,3,2,3592,35404.05,0,0,0,0,0,0,0,"['第五人格']","游戏",0.900793650793651
352001571,137475,"男",722,1,63,0,0,1461.95,21844.35,1,0,0,0,0,0,0,"[]","游戏",0.997229916897507
352054118,117013,"保密",296,3,31,0,7,305.1,10991.25,0,0,0,0,0,0,0,"['搞笑', '电影解说', '影视解说']","影视",0.537162162162162
352105647,4681,"保密",442,0,0,0,1,32.9,214.95,0,0,0,0,0,0,0,"[]","影视",0.997737556561086
352248648,215370,"男",356,3,65,13,2,258.6,16842.7,0,0,0,0,0,0,0,"['三毛水果艺术', '水果雕刻']","生活",0.974719101123595
352295650,15503,"女",888,3,45,1,3,10013.45,7567.65,1,0,0,0,0,0,0,"[]","游戏",0.954954954954955
353007807,1950,"保密",437,0,22,0,0,186.65,10939.65,0,0,0,0,0,0,0,"[]","娱乐",0.814645308924485
353020636,548,"保密",67,0,0,8,1,221.1,179.7,0,0,0,0,0,0,0,"[]","动画",1
353153459,49076,"保密",235,3,1,0,10,9293.85,9241.6,0,0,0,0,0,0,0,"['绝地求生']","游戏",1
353158488,16078,"女",143,2,76,2,0,268.35,13505.3,0,0,0,0,0,0,0,"[]","生活",0.685314685314685
353200155,2512,"男",313,0,0,0,0,1319.7,474.1,0,0,0,0,0,0,0,"[]","科技",0.987220447284345
353209506,75421,"男",70,3,2,0,2,537.55,18468.5,1,0,0,0,0,0,0,"[]","娱乐",0.671428571428571
353230307,418251,"男",155,3,9,0,0,199.45,188218.8,0,0,1,0,0,0,0,"[]","音乐",0.993548387096774
353240497,119496,"女",68,3,127,0,3,1888.4,63113.1,1,0,1,0,1,0,0,"[]","游戏",1
354026915,11404,"保密",228,3,3,0,3,331.6,5924,0,0,0,0,0,0,0,"[]","娱乐",0.995614035087719
354039396,7991,"保密",111,0,1,0,0,1401.9,4349.3,0,0,0,0,0,0,0,"[]","游戏",1
354142359,2662,"保密",85,0,17,0,0,4517.2,1088.15,0,0,0,0,0,0,0,"[]","动画",0.952941176470588
354491760,76310,"保密",208,3,67,2,2,1370.8,32680.05,1,0,1,0,0,0,0,"[]","生活",0.697115384615385
354545392,22408,"保密",76,3,5,0,4,359.5,16002.4,0,0,0,0,0,0,0,"[]","影视",1
354660235,1124,"保密",114,0,24,5,0,108.4,3202.65,0,0,0,0,0,0,0,"[]","生活",0.911504424778761
354842087,3155,"保密",64,3,20,0,1,548.8,14326.75,0,0,0,0,0,0,0,"['EDG']","游戏",0.953125
354940834,8571,"保密",51,0,112,0,0,5288.95,1015.1,0,0,0,0,0,0,0,"[]","动画",0.901960784313726
355126576,58769,"保密",108,3,0,0,5,822.4,3219.45,0,0,0,0,0,0,0,"[]","科技",0.962962962962963
355167926,75430,"女",73,3,5,0,0,1093.8,19839.45,0,0,0,0,0,0,0,"[]","游戏",0.602739726027397
355227697,48725,"男",84,3,73,0,8,811.75,46774.15,0,0,1,0,0,0,0,"[]","游戏",0.845238095238095
355283608,21441,"保密",60,0,9,0,4,401.5,14429.15,0,0,0,0,0,0,0,"[]","其他",0.466666666666667
355344518,41193,"保密",138,3,76,1,0,277.95,26876.8,0,0,0,0,0,0,0,"[]","时尚",0.717391304347826
355417676,83454,"男",76,3,18,0,0,268.45,23581.1,0,0,0,0,0,0,0,"[]","生活",0.973684210526316
355596637,96837,"女",116,3,1,0,0,503.75,63461.9,0,0,0,0,0,0,0,"[]","科技",1
355602665,44636,"保密",579,1,21,0,9,16158.55,23152.5,0,0,0,0,0,0,0,"[]","游戏",0.996545768566494
355608145,9105,"保密",70,0,9,0,0,502.1,50860.05,1,0,1,0,0,0,0,"[]","游戏",1
355682928,123925,"保密",254,3,97,0,0,1571.1,29087.85,0,0,1,0,0,0,0,"[]","游戏",0.984251968503937
355810003,14620,"保密",78,0,75,0,3,678.95,3843,0,0,0,0,0,0,0,"[]","动画",0.576923076923077
356324812,56092,"保密",157,0,51,2,5,560.3,10546.3,0,0,0,0,0,0,0,"[]","动画",0.67515923566879
356422930,179153,"保密",365,3,8,23,0,193.1,55722.1,1,0,1,0,0,0,0,"[]","科技",1
356543319,96,"男",64,3,20,0,4,802.9,96.45,1,0,1,0,1,0,0,"[]","游戏",0.78125
356671518,15500,"男",57,3,52,8,5,573.5,10376.65,0,0,0,0,0,0,0,"['一介粗人', '增肌', '力量训练', '健身', '健身课程']","时尚",0.631578947368421
356728418,1181,"保密",57,0,0,0,0,360.9,69292.9,0,0,0,0,0,0,0,"[]","影视",0.947368421052632
356798697,418372,"保密",82,3,182,1,1,482.5,173087.35,0,0,0,0,0,0,0,"[]","游戏",0.98780487804878
356980812,54038,"保密",129,3,1,0,10,448.45,21187.2,0,0,0,0,0,0,0,"[]","生活",0.643410852713178
357157157,60949,"保密",74,3,9,0,5,674.65,13247.6,0,0,0,0,0,0,0,"[]","时尚",0.918918918918919
357165841,917,"保密",109,0,0,0,0,1708.25,1525.6,0,0,0,0,0,0,0,"[]","游戏",1
357261525,58273,"男",185,3,0,0,0,332.15,46262,0,0,0,0,0,0,0,"[]","影视",0.897297297297297
357369342,8587,"保密",184,0,0,0,0,141.5,11508.5,0,0,0,0,0,0,0,"[]","游戏",0.989130434782609
357387774,13892,"男",117,3,1,0,0,249.8,35107.75,0,0,1,0,0,0,0,"[]","影视",0.974358974358974
357454030,42158,"保密",186,1,2,0,1,1019.25,16835.6,0,0,0,0,0,0,0,"[]","游戏",0.994623655913978
357465976,109493,"男",107,0,0,0,0,158,34534.2,1,0,1,0,0,0,0,"[]","游戏",0.990654205607477
357642110,22068,"保密",75,0,4,0,0,504.15,20242.15,0,0,0,0,0,0,0,"[]","动画",0.986666666666667
357654573,4553,"保密",110,1,0,0,0,13183.95,1444.35,0,0,0,0,0,0,0,"[]","生活",0.8
357937996,220,"保密",63,0,0,0,0,162.55,426.95,0,0,0,0,0,0,0,"[]","游戏",1
358221483,51577,"女",76,0,30,0,0,848.85,16842.1,0,0,0,0,0,0,0,"[]","生活",0.986842105263158
358326313,49531,"保密",73,3,2,0,1,374.05,96079.65,0,0,0,0,0,0,0,"[]","生活",0.438356164383562
358522246,5373,"男",124,0,94,4,0,447.6,5279,0,0,0,0,0,0,0,"[]","游戏",0.983870967741935
358617079,14414,"保密",85,1,38,1,4,680.3,2543.55,0,0,1,0,0,0,0,"[]","动画",0.905882352941176
358703275,11254,"保密",115,3,10,0,8,150.15,1140.2,0,0,0,0,0,0,0,"['MG动画']","科技",0.852173913043478
358731418,65646,"女",53,2,257,0,0,473.8,28709.4,1,0,0,0,0,0,0,"[]","生活",1
358770624,21742,"保密",88,3,26,92,5,174.25,18708.9,0,0,0,0,0,0,0,"[]","科技",0.965909090909091
358839027,31773,"女",384,0,4,0,0,324.05,9315.85,0,0,0,0,0,0,0,"[]","影视",0.950520833333333
358839926,28946,"保密",69,0,0,0,0,393.5,33085.2,0,0,0,0,0,0,0,"[]","生活",1
358868925,25713,"保密",131,0,4,0,0,84,10331.4,0,0,0,0,0,0,0,"[]","音乐",0.977099236641221
358997737,4689,"女",328,0,1,0,6,71.95,1088.95,0,0,0,0,0,0,0,"[]","科技",0.972560975609756
359262870,51431,"保密",242,3,91,2,0,183.75,35690,0,0,0,0,0,0,0,"[]","影视",0.946280991735537
359504584,62470,"保密",145,0,35,0,0,204.75,4371.4,0,0,0,0,0,0,0,"[]","生活",0.972413793103448
360221708,35063,"女",109,3,45,1,3,279.05,7658.8,0,0,0,0,0,0,0,"[]","动画",0.63302752293578
360616444,13850,"男",695,0,208,0,1,157.05,1892.9,0,0,0,0,0,0,0,"[]","影视",1
360739161,70011,"保密",85,3,12,1,6,434.45,65666.85,1,0,1,0,0,0,0,"[]","游戏",0.988235294117647
361003967,6479,"保密",59,1,14,0,8,653.8,3168.3,0,0,0,0,0,0,0,"[]","生活",0.372881355932203
361360938,113271,"男",112,3,15,0,2,579.75,50810.75,0,0,0,0,1,0,0,"[]","生活",0.964285714285714
361399508,50425,"保密",53,3,65,0,8,466.05,15476.95,0,0,0,0,0,0,0,"[]","科技",0.547169811320755
361433786,254327,"女",83,0,1,0,0,581.6,31548.4,0,0,0,0,0,0,0,"[]","时尚",0.686746987951807
361556391,51301,"男",84,3,22,0,3,518.2,12990.9,0,0,0,0,0,0,0,"[]","生活",0.857142857142857
361724886,19253,"保密",158,3,6,0,10,787.65,6638.05,0,0,1,0,0,0,0,"[]","游戏",0.987341772151899
361840091,273229,"保密",955,3,135,2,1,756.2,108713.7,0,1,1,0,0,0,0,"[]","游戏",0.986387434554974
361846327,10108,"男",893,3,23,0,4,16384.4,2608.7,0,0,0,0,0,0,0,"[]","游戏",0.978723404255319
362022065,18588,"男",107,0,15,32,3,344.95,5931.45,0,0,0,0,0,0,0,"[]","音乐",0.85981308411215
362144910,11335,"女",63,0,19,0,0,1189.85,794.2,0,0,0,0,0,0,0,"[]","游戏",0.841269841269841
362420674,36911,"保密",476,3,160,1,2,907.8,6677.65,0,0,0,0,0,0,0,"[]","动画",0.978991596638655
362620825,67140,"女",61,3,58,1,3,324,55597.35,0,0,0,0,0,0,0,"[]","舞蹈",0.836065573770492
362767725,256133,"男",368,3,71,2,0,371.65,59862.35,1,0,0,0,0,0,0,"[]","影视",0.956521739130435
363184889,24797,"男",457,2,5,0,0,165.9,3389.35,0,0,0,0,0,0,0,"[]","生活",1
363405919,5753,"男",60,3,19,2,0,975.2,1536.2,0,0,0,0,0,0,0,"[]","游戏",0.983333333333333
363584502,281806,"保密",222,1,4,0,10,466.2,65090,0,0,0,0,0,0,0,"[]","科技",0.995495495495496
363852103,51911,"男",356,3,31,4,2,358.75,986.25,0,0,0,0,0,0,0,"['老师', '物理', '中学']","科技",0.966292134831461
364252357,12877,"保密",74,0,3,0,3,127.75,5105.3,0,0,0,0,0,0,0,"[]","生活",1
364812769,11589,"保密",158,3,404,41,3,800.85,2878.1,0,0,1,0,0,0,0,"[]","游戏",0.993670886075949
365121013,1771,"保密",1767,3,17,38,6,182.25,46.35,0,0,0,0,0,0,0,"[]","娱乐",0.680249009620826
365185087,11162,"男",52,3,89,0,2,580,10148.4,1,1,0,0,0,0,0,"[]","时尚",0.711538461538462
365268892,254278,"女",270,3,17,0,0,281.35,32938.15,0,0,0,0,0,0,0,"[]","生活",0.996296296296296
365341385,12128,"保密",51,0,5,0,0,237.4,9585,0,0,0,0,0,0,0,"[]","娱乐",1
365819167,15731,"男",124,3,61,0,8,529.2,17745.8,1,0,1,0,1,0,0,"[]","生活",0.709677419354839
365877803,97355,"男",209,1,1,0,0,669.8,33716.2,0,1,0,0,0,0,0,"[]","生活",0.990430622009569
365987382,7873,"保密",145,1,8,0,3,1016,4686.75,1,0,0,0,0,0,0,"['ONER', '岳岳PINKRAY', '木子洋KWIN', '卜凡KATTO', '灵超DIDI']","娱乐",0.986206896551724
366077529,14653,"保密",80,1,21,1,0,820.3,6823.1,0,0,0,0,0,0,0,"[]","游戏",0.7375
367409090,205334,"男",74,0,21,0,0,30.2,77627.15,0,0,0,0,0,0,0,"[]","生活",1
367413928,182075,"保密",153,1,0,0,0,933.8,103959.2,0,0,0,0,1,0,0,"[]","影视",0.993464052287582
368624692,8864,"保密",59,3,26,0,5,493.1,34139.05,0,0,0,0,0,0,0,"[]","生活",0.949152542372881
368633521,57729,"男",143,0,1,13,0,277.5,10536.15,0,1,0,0,0,0,0,"['马头人', '马头人车库', '硬核', '汽车', '拆车']","科技",0.993006993006993
369476743,4221,"女",77,3,60,1,0,667.8,406.15,0,0,0,0,0,0,0,"[]","动画",0.909090909090909
369532994,34117,"女",60,3,33,0,3,435.95,26861.1,1,0,0,0,0,0,0,"['健身', '美妆']","时尚",0.85
370124764,5867,"保密",194,3,11,1,1,1931.35,16793.25,0,0,0,0,0,0,0,"[]","其他",0.664948453608247
370342489,210195,"保密",602,3,60,63,4,552.55,12005.9,1,0,0,0,0,0,0,"['健身', '健美', '力量举', '塑形', '减脂']","时尚",0.965116279069767
370896239,6078,"男",85,3,1,0,0,447.4,2724.75,0,0,0,0,0,0,0,"[]","游戏",1
371476700,111133,"保密",186,0,21,0,0,437.05,30622.9,0,0,0,0,0,0,0,"[]","生活",1
371673291,6618,"保密",60,0,0,0,0,93.5,2700,0,0,0,0,0,0,0,"[]","游戏",1
371966591,14930,"保密",291,1,69,25,0,363.5,140696.55,0,0,0,0,0,0,0,"[]","游戏",0.945017182130584
372984197,91726,"保密",127,3,322,6,0,2800.75,13284.75,0,0,0,0,0,0,0,"[]","动画",0.716535433070866
373424069,4989,"保密",196,0,0,0,0,442.7,3410.95,0,0,0,0,0,0,0,"[]","娱乐",0.51530612244898
